titles,links,time,media
「正毅」控收非法獻金 小英：國民黨山窮水盡？,https://news.ltn.com.tw/news/politics/breakingnews/1571944,2016/1/14,Liberal Times
陳建仁6度為謝志忠站台 強調「這席很重要」,https://news.ltn.com.tw/news/politics/breakingnews/1571921,2016/1/14,Liberal Times
回應葛林 蔡英文：會盡最大努力維持台海穩定,https://news.ltn.com.tw/news/politics/breakingnews/1571905,2016/1/14,Liberal Times
蔡英文南市掃街拜票  選民瘋狂,https://news.ltn.com.tw/news/politics/breakingnews/1571871,2016/1/14,Liberal Times
選戰倒數48小時 蔡英文從「民主聖地」高雄出發,https://news.ltn.com.tw/news/politics/breakingnews/1571856,2016/1/14,Liberal Times
地下簽賭站疑涉選舉賭盤  阿文、阿桃當代號,https://news.ltn.com.tw/news/society/breakingnews/1571838,2016/1/14,Liberal Times
刺殺總統候選人？ 警政署：目前未接獲情資,https://news.ltn.com.tw/news/politics/breakingnews/1571837,2016/1/14,Liberal Times
酸青週記》最該被時代淘汰的，不是只有黃安,https://news.ltn.com.tw/news/opinion/breakingnews/1571273,2016/1/14,Liberal Times
「拜託 返鄉投票！」賴神呼喚遊子一起翻轉台灣…,https://news.ltn.com.tw/news/politics/breakingnews/1571798,2016/1/14,Liberal Times
選後誰組閣？民調：55％盼毛揆看守至馬任期結束,https://news.ltn.com.tw/news/politics/breakingnews/1571785,2016/1/14,Liberal Times
高雄鄉親V手勢夾道歡呼 小英勝利車隊出發,https://news.ltn.com.tw/news/politics/breakingnews/1571782,2016/1/14,Liberal Times
邱毅證人林秀娟 網友起底曾誣警搓奶,https://news.ltn.com.tw/news/politics/breakingnews/1571721,2016/1/14,Liberal Times
國民黨選前懇託會 大老齊聚打「恐嚇牌」,https://news.ltn.com.tw/news/politics/breakingnews/1571702,2016/1/14,Liberal Times
台灣同鄉會返鄉投票 200位成員桃園挺小英,https://news.ltn.com.tw/news/politics/breakingnews/1571749,2016/1/14,Liberal Times
不能見到政黨輪替之日…「屏東阿公」仙逝,https://news.ltn.com.tw/news/politics/breakingnews/1571699,2016/1/14,Liberal Times
台灣總統大選  日媒：蔡英文獲大多年輕人支持,https://news.ltn.com.tw/news/politics/breakingnews/1571663,2016/1/14,Liberal Times
「新總統概念股」開始點名…,https://news.ltn.com.tw/news/business/breakingnews/1571672,2016/1/14,Liberal Times
投票在即 財經媒體高喊「小英紅利」來了！,https://news.ltn.com.tw/news/business/breakingnews/1571629,2016/1/14,Liberal Times
談台灣總統大選 美智庫學者直言「結果已定」,https://news.ltn.com.tw/news/politics/breakingnews/1571568,2016/1/14,Liberal Times
掃街拜票成焦點！「小英戰袍」賣到缺貨,https://news.ltn.com.tw/news/politics/breakingnews/1571606,2016/1/14,Liberal Times
